"course_code","course_title","department","credits","description"
"BY 456L","Comparative Vertebrate Anatomy Lab","BY-Biology Courses","0 Hours.","Comparative Vertebrate Anatomy Lab required withBY 456lecture.Prerequisites:BY 124[Min Grade: C]"
"BY 460","Advanced Invertebrate Zoology","BY-Biology Courses","3 Hours.","This course takes an in-depth look at aspectd of the biology of the Echinodermata and Crustacea. The course fromat includes lectures, guest lectures, and student  critiques of papers from the scientific literature. There is a field  trip to Blunt Springs to search for echinoderm fossils. Lecture and student projects.Prerequisites:BY 255[Min Grade: C]"
"BY 467","Population Ecology","BY-Biology Courses","3 Hours.","The course covers the structure and dynamics of populations with an emphasis on understanding how reproduction, mortality and dispersal interact to control fluctuations in population size and structure. Special emphasis will be placed on the use of computer models and interpretation of data to address specific applications in conservation biology and natural resource management. Quantitative Literacy is a significant component of this course.Prerequisites:BY 124[Min Grade: C]"
"BY 468","Ecological Genetics","BY-Biology Courses","3 Hours.","This intensive course will introduce students to the genetic tools of modern population biology – which ones are available, practical, and useful for particular questions – and how these genetic analyses have been applied to a wide variety of ecological topics, including: dispersal, life histories, recruitment, habitat and mate choice, local selection, genetic differentiation, the conservation of biodiversity, and speciation. Importantly, this course is an opportunity to become proficient at applying molecular tools to bolster ecological studies. Time will be spent in lectures and learning practical coding and data analyses.Prerequisites:BY 210[Min Grade: C]"
"BY 470","Ecology","BY-Biology Courses","3 Hours.","The study of interactions between organisms and their environment. An introduction to ecological processes at individual, population, community, and ecosystem levels and their relevance to current environmental problems. Lecture.Prerequisites:BY 255[Min Grade: C] orBY 256[Min Grade: C] or BY 260 [Min Grade: C] orBY 271[Min Grade: C]"
"BY 474","Chemical Ecology","BY-Biology Courses","3 Hours.","Study of chemical interactions between organisms or between organisms and their enviroment. Topics include chemical signaling between organisms, sensing of the chemical environment, and chemical defenses against predators, pathogens, biofoulers, or competitors. Students will be introduced to these topics in a wide variety of terrestrial and aquatic habitats.Prerequisites:BY 124[Min Grade: C] andCH 235[Min Grade: C]"
"BY 475","Comparative Developmental Biology","BY-Biology Courses","3 Hours.","Mechanisms of development with emphasis on comparative biology.Prerequisites:BY 210[Min Grade: C] orBY 211[Min Grade: C]"
"BY 480","Emergency Medicine Internship","BY-Biology Courses","3 Hours.","This semester-long internship is designed to provide undergraduate students with an authentic hands-on medical research experience. The course will allow students the opportunity to assist faculty members and residents of the UAB Department of Emergency Medicine in their clinical research studies. Specifically, students will be involved in patient recruitment for the study, determine patient eligibility, reading information about the studies to patients, and collecting data regarding patient history. Students will also have the methodology associated with clinical research. Junior or senior standing, minimum GPA of 3.5, completed application and acceptance into the internship program required."
"BY 481","Professional Internship in Biology","BY-Biology Courses","1-3 Hour.","This course is designed for students that want to participate in professional internships with organizations employ working biologists and earn credit towards their degree for these experiences. The purpose of these internships is to allow the students to gain insights into biology career options beyond medical and professional schools, or bench research in academia or industry. Internships in any setting, including government agencies, non-profits, industry, agriculture, etc., are suitable for students enrolling in this course, given the internship provides insights into the day-to-day work life of working biologists at these institutions. Credit hours earned are dependent on the length of the internship experience."
"BY 484","Bio Capstone: Chemical Ecology","BY-Biology Courses","4 Hours.","Biology Capstone. Study of chemical interactions between organisms or between organisms and their environment. Topics include chemical signaling between organisms, sensing of the chemical environment, and chemical defenses against predators, pathogens, biofoulers, or competitors. Students will be introduced to these topics in a wide variety of terrestrial and aquatic habitats. Students who enroll in this class as their capstone experience are expected to do writing and ethics assignments to fulfill their capstone requirement. Cannot satisfy the capstone requirement ifBY 474credit is also present.Prerequisites:BY 124[Min Grade: C] andCH 235[Min Grade: C]"
"BY 485","Special Topics in Biology","BY-Biology Courses","0-4 Hours.","This course will consider topics from the various disciplines in the biological sciences and the topic will differ each term. Course requirements may include lecture, laboratory, readings, discussion, reporting, and internships or fieldwork, which may be conducted on- or off-campus. May be taken more than once for credit.Prerequisites:BY 123[Min Grade: C] andBY 124[Min Grade: C] and (BY 210[Min Grade: C] orBY 211[Min Grade: C])"
"BY 487","Biology Senior Experience","BY-Biology Courses","0 Hours.","Graduating Seniors in the Undergraduate Biology Major will submit documents and complete assessments required for graduation."
"BY 488","Instructional Teaching Practicum","BY-Biology Courses","1-3 Hour.","This course is specially designed to introduce students to the learning and teaching of biology in the college classroom. We will begin our discussions with exploring current issues in biology education and the need for a reform in the light of different teaching methodologies. It will then be followed upon by easily implementable strategies for your respective weekly group discussions. These sessions will be in the form of a series of four/five workshops followed by monthly check-in dates. Honors section will include semester projects.Prerequisites:BY 123[Min Grade: C] andBY 124[Min Grade: C]"
"BY 489","Chromatin Biology Research Lab","BY-Biology Courses","0-3 Hours.","This Classroom Undergraduate Research Experience is designed for students transferring to UAB and introduces them to original research in a classroom setting. The students will learn laboratory skills in molecular genetics by producing the reagents such as plasmid constructs or recombinant proteins. The students will be introduced to the scope of the project, read relevant literature, and will conclude their research experience by writing a journal-style report on their results. Thus, this course promotes proficiency in laboratory skills, writing of laboratory reports, and scientific literacy."
"BY 490","Bio Capstone: Human Physiology","BY-Biology Courses","4 Hours.","Biology Capstone. Physiological processes occurring at cell, tissue, organ, and system levels in mammals with an emphasis on humans. Students that enroll in this capstone experience will be expected to do additional work to fulfill their biology capstone requirement. Lecture and Laboratory. Foundation in anatomy recommended (Human Anatomy or Vertebrate Zoology). Cannot fulfill the capstone requirement if BY409/409L credit is also present.Prerequisites:(BY 210[Min Grade: C] orBY 211[Min Grade: C]) andCH 237[Min Grade: C] and (CH 238[Min Grade: C] or CH 239 [Min Grade: C])"
"BY 491","Biology Capstone - Evolution","BY-Biology Courses","4 Hours.","Biology Capstone. The course introduces the history of evolutionary thought and modern evolutionary theory. Discussions cover (but are not limited to) the history of life, mechanisms of evolutionary change, sexual selection, adaptation, speciation, and molecular evolution. Students will be introduced to historical and contemporary evolution studies on various topics and organisms. Students that enroll in this class as their capstone experience are expected to do writing and ethics assignments to fulfill their capstone requirement.Cannot satisfy the capstone requirement if BY429 credit is also present."
"BY 492","Biology Capstone - Undergraduate Research","BY-Biology Courses","4 Hours.","Research project under supervision of faculty sponsor. Student must enroll for 4 credit hours and must have senior standing. Students who enroll in this course as their capstone experience will be required to do additional work to fulfill their biology capstone requirement."
"BY 493","Biology Capstone - Honors Research","BY-Biology Courses","4 Hours.","Research project under supervision of faculty sponsor. You must enroll in 4 credit hours and you must have senior standing. Students that identify this course as their capstone experience will be required to do additional work to fulfill their biology capstone requirement."
"BY 495","Special Topics in Biology","BY-Biology Courses","0-4 Hours.","This course will consider topics from the various disciplines in the biological sciences and the topic will differ each term. Course requirements may include lecture, laboratory, readings, discussion, reporting, and internships or fieldwork, which may be conducted on- or off-campus. May be taken more than once for credit.Prerequisites:BY 123[Min Grade: C] andBY 124[Min Grade: C] and (BY 210[Min Grade: C] orBY 211[Min Grade: C])"
"BY 495L","Special Topics Lab","BY-Biology Courses","0 Hours.","Companion Lab forBY 495Special Topics."
"BY 496","Fundamentals of Clinical Research","BY-Biology Courses","3 Hours.","Issues relevant to the conduct of clinical research: ethics, hypothesis testing, study design, and data collection and management.  Lecture and clinical interaction with patients.  Prerequisites:  Junior or Senior level biology majors; 15 hours of biology credit with a 3.5 GPA in biology courses, and permission of instructor."
"BY 498","Honors Research","BY-Biology Courses","1-6 Hour.","Research project for students admitted to Honors Research Program.  Two or three terms required during which minimum of 6 semester hours must be earned.  Grade assigned at completion of program. 18 hours of biology with minimum GPA of 3.5 in biology classes and admission to Honors Research Program required."
"BY 499","Biology Seminar","BY-Biology Courses","1 Hour.","Student presentations and discussions.  Subject matter varies by term.  See current class schedule for topic. Senior standing and permission of instructor required."
"CAS 101","Success in Biology and Natural Sciences","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in the biology in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of biology and natural sciences."
"CAS 102","Success in Chemistry and Natural Sciences","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in the Chemistry in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of chemistry and natural sciences."
"CAS 103","Success in the Sciences","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in the sciences in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of science."
"CAS 104","Success n Soc/ Behavioral Sci","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an edcuation in the social and behavioral sciences in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of social and behavioral sciences."
"CAS 105","Success in Psychology and Social Sciences","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce freshmen to an education in psychology and the social sciences in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of psychology and social sciences."
"CAS 106","Success in the Humanities","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in the humanities in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of the humanities."
"CAS 107","Success in Music","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in music in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of music."
"CAS 108","Success in Communication","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in communication in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of communication."
"CAS 109","Success in World Cultures and Foreign Languages","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in foreign languages and world cultures in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of world cultures and foreign languages."
"CAS 110","Success in Art","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in art in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of art."
"CAS 111","Success in Theatre","CAS-College of Arts & Sciences Courses","2 Hours.","The objective of this course is to introduce incoming freshmen to an education in theatre in context of the university.  It is meant to help prepare students for a successful collegiate career in the study of theatre."
"CAS 112","Success in College","CAS-College of Arts & Sciences Courses","3 Hours.","The objective of this course is to introduce incoming freshmen to a successful path in college in any field of study. It is meant to help prepare students to engage as community members and design pathways for meaning and success in their collegiate career and beyond.  This course meets Blazer Core Local Beginnings Requirement with flags in First Year Experience and Service Learning/Community-Based Learning."
"CAS 399","Perceptions:Poverty in Amer/SL","CAS-College of Arts & Sciences Courses","3 Hours.","This service-learning course engages students in critical analysis of perceptions and policies about poverty in the United States while providing essential tax preparation and services to members of our local community.  Academic coursework will focus on perceptions and misperceptions of those in poverty, race and poverty, socioeconomic issues faced by low-income families, federal and state policies toward working families, predatory lending practices that erode wealth, and strategies to address poverty in the United States."
"CAS 400","General Studies Career Readiness Capstone Project","CAS-College of Arts & Sciences Courses","1 Hour.","This capstone experience course is designed for students who opted for an interdisciplinary major to develop a portfolio and reflect on their academic accomplishments, interdisciplinary intellectual interests, and the skills they have acquired in light of their specific career goals. Available to Seniors only."
"CAS 401","General Studies Independent Studies","CAS-College of Arts & Sciences Courses","2 Hours.","Course designed for students who opted for an interdisciplinary major. Students will explore an approved interdisciplinary topic and develop an integrative research portfolio."
"CAS 402","General Studies Interdisciplinary Independent Readings","CAS-College of Arts & Sciences Courses","3-6 Hours.","This individualized course of directed readings focuses on a rigorous in-depth exploration of an interdisciplinary research topic along with the development of a comprehensive research project. Permission of program director and instructor are required."
"CAS 405","General Studies Professional Internship","CAS-College of Arts & Sciences Courses","1-3 Hour.","Experiential learning course designed for students who opted for an interdisciplinary major, allowing them to gain valuable professional experience and develop a reflective professional activity portfolio related to an interdisciplinary academic trajectory. The experience will be relevant to the student’s academic and career plans."
"CDS 300","Microbiology for the Health Professions","CDS-Clinical & Diagnostic Sciences","3 Hours.","A course in which the basic, and some advanced, concepts of microbiology are presented as they relate to health sciences and medicine.  The course consists of nine units, each of which contains multiple lessons. The units cover the scope of microbiology, a survey of microorganisms, the study of microorganisms, microbial physiology, the control of microbial growth, microbial genetics, immunity, microbial pathogenesis, and microbial processes."
"CDS 405","Survival Spanish for Health Professionals","CDS-Clinical & Diagnostic Sciences","1 Hour.","Health care professionals will be introduced to basic vocabulary, useful questions and expressions in Spanish needed to communicate in practical health care situations.  Students will participate in speaking exercises, dialogue, and role-play activities (field-specific scenarios)."
"CE 011","Undergraduate Internship in CE","CE-Civil Engineering Courses","0 Hours.","Engineering internship experience in preparation for the student's intended career. Students in a university recognized cooperative education experience should register forCOP 011orCOP 012."
"CE 200","Engineering Geology","CE-Civil Engineering Courses","2 Hours.","Fundamentals and advanced topics of geology including plate tectonics, mineral formation, sedimentary / igneous / metamorphic rocks, structural deformations, weathering and erosion, groundwater migration, and slope stability."
"CE 210","Statics","CE-Civil Engineering Courses","3 Hours.","Newton's laws of motion. Scalar and vector quantities, vector algebra, and the concepts of position and moment vectors. Two-dimensional systems: forces, moments, couples, and resultants. Three-dimensional systems and equivalent force systems, free body diagrams, and equations of equilibrium. Construction of shear force and bending moment diagrams. Analysis of pin-connected beams, plane trusses, and frames: method of joints and method of sections. Friction and properties of surfaces. Center of mass, center of gravity, and area moment of inertia. Quantitative Literacy is a significant component of this course.Prerequisites:(MA 126[Min Grade: C] orMA 126[Min Grade: P] orMA 226[Min Grade: C]) and (PH 221[Min Grade: C] orPH 221[Min Grade: P])"
"CE 220","Mechanics of Solids","CE-Civil Engineering Courses","3 Hours.","Variation of stress at a point. Equilibrium requirements and body force concepts. Variation of strain at a point. Stress-strain relationships. Stress transformation and Mohr’s Circle for plane stress. Analysis of axially loaded bars, circular shafts in torsion, shear and bending of beams, and buckling of columns. Analysis of simple, statically determinate and indeterminate structures.Prerequisites:CE 210[Min Grade: C]"
"CE 221","Mechanics of Solids Laboratory","CE-Civil Engineering Courses","1 Hour.","Standard tensile, torsion, bending, and column tests. Installation and applications of strain gages and rosettes. Measurement of forces, displacements, strains, and other variables. Writing is a significant component of this course.Prerequisites:CE 220[Min Grade: D](Can be taken Concurrently)"
"CE 222","Civil Engineering Materials Laboratory","CE-Civil Engineering Courses","1 Hour.","Testing properties of construction materials such as cement, aggregate, concrete, and asphalt. Design of Portland cement concrete mixes. Writing is a significant component of this course.Prerequisites:CE 220[Min Grade: D](Can be taken Concurrently)"
"CE 230","Plane Surveying","CE-Civil Engineering Courses","3 Hours.","Fundamental topics of surveying including care and use of surveying instruments, surveying methods, error theory, traversing, stadia, mapping techniques, circular and parabolic curves, areas, and volumes. CE 230L must be taken concurrently.Prerequisites:MA 125[Min Grade: C] orMA 225[Min Grade: C]"
"CE 230L","Plane Surveying Laboratory","CE-Civil Engineering Courses","0 Hours.","Principles of land measurement, the instruments and techniques used in surveying, theory of errors and mathematical precision in engineering analysis and design. Introduction to route surveying and the principles of horizontal and vertical curves. Companion toCE 230and must be taken concurrently."
"CE 236","Environmental Engineering","CE-Civil Engineering Courses","3 Hours.","Introduction to environmental engineering principles. Air and water pollution, solid waste, quality of environment, environmental health, regulations and legal considerations, and ethics and civic responsibility. Design of testing protocols.Prerequisites:MA 125[Min Grade: C](Can be taken Concurrently) orMA 225[Min Grade: C](Can be taken Concurrently) andCH 115[Min Grade: C]"
"CE 236L","Environmental Engineering Laboratory","CE-Civil Engineering Courses","0 Hours.","Laboratory equipment and methods. Chemical and physical tests to determine characteristics of water and wastewater. Companion lab toCE 236and must be taken concurrently."
"CE 280","Sustainable Cities","CE-Civil Engineering Courses","3 Hours.","Students learn how the built environment affects a variety of quality-of-life factors, including the natural environment, personal health, and broader measures of community health and well-being. Classroom lectures are reinforced through field activities, data collection, and direct interaction with the Birmingham government and community organizations. Classes focus on built environment elements such as urban design, building materials, green building design, green spaces, transportation infrastructure, and advanced technologies. Each course offered under this proposal will requires a final project that combines course topics with data collection/activities conducted in Birmingham communities. This course meets Blazer Core City as Classroom requirement with a flag in Sustainability and Service Learning."
"CE 332","Soil Engineering","CE-Civil Engineering Courses","4 Hours.","Soil identification and properties, stress concepts, permeability settlement analysis, soil compaction, bearing capacity, shear strength of soil, and slope stability. CE 332L must be taken concurrently.Prerequisites:CE 200[Min Grade: D] andCE 220[Min Grade: D]"
"CE 332L","Soil Engineering Laboratory","CE-Civil Engineering Courses","0 Hours.","Soil classification, strength and shear tests, and permeability and consolidation tests. Companion toCE 332and must be taken concurrently."
"CE 337","Hydraulics","CE-Civil Engineering Courses","3 Hours.","Fundamentals of hydraulics, fluids, and flow in pipe systems. Topics covered in fluid flow include hydrostatics, laws of fluid motion, kinematics, dynamics, energy balance, and dimensionless groups. Topics covered in pipe flow include incompressible flow, compressibility, pumps, viscosity, boundary layers, turbulence, and losses. The course includes appropriate laboratory experiments and computer applications.Prerequisites:MA 126[Min Grade: C] orMA 226[Min Grade: C]"
"CE 337L","Hydraulics Laboratory","CE-Civil Engineering Courses","0 Hours.","The laboratory exercises are designed to assist the student in the investigation of fluid properties, fluid statics, and application of flow measurement techniques, application of conservation laws of mass, momentum and energy, major and minor losses, and pipe networks. Companion lab toCE 337and must be taken concurrently."
"CE 344","Civil Engineering Analysis I","CE-Civil Engineering Courses","3 Hours.","Inspection and treatment of data using exploratory data analysis. Descriptive statistics. Introduction to probability and commonly used distributions. Basic data analysis using regression analysis, hypothesis testing, and analysis of variance. Quantitative literacy is a significant component of this course.Prerequisites:MA 126[Min Grade: C] orMA 226[Min Grade: C]"
"CE 345","Transportation Engineering","CE-Civil Engineering Courses","3 Hours.","Principles of transportation engineering and urban transportation planning. Traffic flow characteristics, traffic control, capacity analysis of basic highway sections and intersections, geometric design, and travel demand forecasting.Prerequisites:PH 221[Min Grade: C]"
"CE 360","Structural Analysis","CE-Civil Engineering Courses","3 Hours.","Reactions, shears, moments, and axial forces in determinate and indeterminate structures. Influence lines; moment area and energy methods of computing deflections; methods of truss and frame analysis. Computer applications.Prerequisites:CE 210[Min Grade: C]"
"CE 371","Engineering Communication","CE-Civil Engineering Courses","2 Hours.","Introduces communication skills necessary for professional development. Topics include forms of technical writing and oral communication, report writing and organization, plan reading, professional practice, and ethics.Prerequisites:EH 102[Min Grade: D]"
"CE 395","Engineering Economics","CE-Civil Engineering Courses","3 Hours.","Fundamental concepts of engineering economy.  Introduction to cost and revenue estimating and cash flow analysis for engineering projects.  Choosing between alternatives taking into account the time value of money, depreciation, inflation, income taxes and risk factors.Prerequisites:MA 125[Min Grade: C] orMA 225[Min Grade: C]"
"CE 410","FE Review for Civil Engineers","CE-Civil Engineering Courses","0 Hours.","Review concepts of the engineering core and civil engineering in preparation for the Fundamentals of Engineering (FE) exam."
"CE 415","Building Information Modeling (BIM)","CE-Civil Engineering Courses","3 Hours.","Introduction to virtual design and construction using AutoCAD and Revit software. An emphasis is placed on the use of these tools and their practical applications to real world engineering and design projects. Students are provided with the software required to complete a multi-step project.Prerequisites:EGR 103[Min Grade: D] or ME 102 [Min Grade: D]"
"CE 420","Advanced Mechanics","CE-Civil Engineering Courses","3 Hours.","Variation of stress at point including determination of principal and maximum shear stresses. Strain gages and rosettes. Failure theories. Inelastic stress-strain behavior of axially loaded bars. Torsion of noncircular sections and plastic torque. Curved beams. Elastic and plastic analysis for unsymmetrical bending. Shear center. Beams on elastic foundations.Prerequisites:CE 220[Min Grade: D]"
"CE 426","Foundation Engineering","CE-Civil Engineering Courses","3 Hours.","Design of foundations including bearing capacity and settlement of spread footings, mats, single piles, and pile groups. Site investigation and evaluation of data from field and tests. Estimation of stresses in soil masses, lateral resistance of piles and pile groups. Design of retaining walls, sheet piles, and cofferdams.Prerequisites:CE 332[Min Grade: D] andCE 455[Min Grade: D]"
"CE 430","Water Supply/Drainage Design","CE-Civil Engineering Courses","3 Hours.","Water requirements; wastewater characteristics.  Hydraulics and design of sewers; distribution and reuse of water.  Development of water supplies; design considerations.Prerequisites:CE 337[Min Grade: C]"
"CE 430L","Water Supply/Drainage Design Laboratory","CE-Civil Engineering Courses","0 Hours.","The laboratory exercises are designed to assist the student in the investigation of water supply and drainage design including the analysis of water networks, pipe network design, storm-water and sewer collection network design, flow path visualization, hydraulic jump, flow over weirs, channel design, and basin modeling. Companion lab toCE 430and must be taken concurrently."
"CE 431","Energy Resources","CE-Civil Engineering Courses","3 Hours.","Overview of primary energy resources, including oil, natural gas, coal, nuclear, hydro, solar, geothermal, biomass, wind, and tidal. Resources are discussed in terms of supply, distribution, recovery and conversion, environmental impacts, economies, policy, and technology. Concepts and opportunities for energy conservation are examined, including electric power generation, transportation applications, and energy use in developing countries.Prerequisites:CE 236[Min Grade: D]"
"CE 433","Solid and Hazardous Wastes Management","CE-Civil Engineering Courses","3 Hours.","Overview of waste characterizations, regulations, and management options. Fundamentals of landfill design, recycling, incineration, emerging disposal technologies, federal and state laws, hazardous waste treatment, and ultimate disposal of hazardous waste.Prerequisites:CE 236[Min Grade: D]"
"CE 434","Air Quality Modeling and Monitoring","CE-Civil Engineering Courses","3 Hours.","Overview of atmospheric pollutant effects, reactions, and sources. Introduction to air dispersion modeling and ambient air quality monitoring.Prerequisites:ME 251[Min Grade: D]"
"CE 440","Civil Engineering Honors Research","CE-Civil Engineering Courses","3 Hours.","Departmental honors students work closely with faculty researchers and graduate students in departmental concentration specialties to develop research skills. Enrollment is limited to undergraduate students enrolled in CCEE Departmental Honors Program."
"CE 441","Civil Engineering Honors Seminar","CE-Civil Engineering Courses","1 Hour.","Seminar focusing on student research and guest presentations of various topics of interest to civil and environmental engineering students."
"CE 443","Pavement Design and Construction","CE-Civil Engineering Courses","3 Hours.","Analysis of stresses and strains in pavement systems.  Design and construction of flexible and rigid pavements, base courses, and subgrades.  Effects of loading on pavement life.Prerequisites:CE 345[Min Grade: D]"
"CE 445","Engineering the Built Environment","CE-Civil Engineering Courses","3 Hours.","This service learning course explores the effects the built environment has on urban function, connectivity, community health, and the well-being of its residents. Students work directly in local neighborhoods learning how to assess components of the built environment, including transportation, green spaces, lighting, and blight, and to estimate their impacts on community health and well-being. Students propose engineering solutions, develop cost estimates, assess potential benefits, and develop implementation plans. Registration restricted to Junior or Senior standing."
"CE 446","Green Infrastructure and Transportation","CE-Civil Engineering Courses","3 Hours.","Policy and technical issues related to sustainable transportation. Examines the concepts, viewpoints, and fundamentals essential for understanding sustainable transportation planning and the tools used to assess sustainability of transportation facilities and neighborhoods. Design options in support of green infrastructure and transportation, including livable street design and traffic calming applications. Registration restricted to Junior or Senior standing."
"CE 447","Principles of Sustainable Development","CE-Civil Engineering Courses","3 Hours.","Concepts, viewpoints, and fundamentals essential for understanding the urban sustainable development agenda. Review of basic earth sciences to better evaluate the impact of anthropogenic activities on the natural environment and how to minimize adverse future outcomes. Case studies of sustainable developments are used to illustrate the value, challenges, and limitations of this concept.Prerequisites:CE 236[Min Grade: D]"
"CE 450","Structural Steel Design","CE-Civil Engineering Courses","3 Hours.","Tension members, columns, beams, and beam columns.  Simple connections.  Load Resistance Factor Design (LRFD) approaches.Prerequisites:CE 220[Min Grade: D] andCE 221[Min Grade: D](Can be taken Concurrently) andCE 360[Min Grade: C]"
"CE 453","Design of Wood Structures","CE-Civil Engineering Courses","3 Hours.","Properties of structural wood materials, both sawn lumber and engineered wood materials. Design of wood structures including beams, columns, connections, roof diaphragms, and shear walls. The requirements of the National Design Specification for Wood Structures will be addressed.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 454","Design of Masonry Structures","CE-Civil Engineering Courses","3 Hours.","Design and detailing of masonry structures.  Nomenclature, properties, and specifications for components.  Design of assemblages, simple masonry structures, unreinforced and reinforced elements, and complex masonry structures.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 455","Reinforced Concrete Design","CE-Civil Engineering Courses","3 Hours.","Behavior, strength, and design of reinforced concrete structural members (beams, columns, one-way slabs, and continuous beams) subjected to moment, shear, and axial forces according to the American Concrete Institute Building Code Requirements for Structural Concrete (ACI 318).  Crack control and serviceability considerations.  Introduction to the design of reinforced concrete structures.Prerequisites:CE 220[Min Grade: D] and CE 2022 [Min Grade: D](Can be taken Concurrently) andCE 360[Min Grade: C]"
"CE 456","Prestressed Concrete Design","CE-Civil Engineering Courses","3 Hours.","Principles and concepts of design in prestressed concrete including elastic and ultimate strength analyses for flexural, shear, bond, and deflection.  Principles of concordance and linear transformation for indeterminate prestressed structures.Prerequisites:CE 455[Min Grade: D]"
"CE 460","Structural Mechanics","CE-Civil Engineering Courses","3 Hours.","Elastic beam deflections, beam columns, lateral torsional buckling, column stability, plastic design, plate bending, and yield line theory.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 461","Introduction to the Finite Element Method","CE-Civil Engineering Courses","3 Hours.","Concepts and applications of finite element method (FEM). Review of statics, equilibrium, compatibility, and constitutive relations. Direct stiffness method, principle of virtual work, concept of stiffness, and matrix methods: planar trusses, beams, and planar frames. Support settlements, three-dimensional systems; development and application of basic finite elements. Software use.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 462","Advanced Structural Analysis","CE-Civil Engineering Courses","3 Hours.","Analysis of indeterminate structures utilizing both classical and matrix methods. Use of computer structural analysis programs.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 464","Structural Dynamics","CE-Civil Engineering Courses","3 Hours.","Closed form and numerical solutions to single-degree-of-freedom structural models.  Analysis of multistory frames.  Response of single and multiple degree of freedom models to harmonic, periodic, impulse and arbitrary time-dependent loads. Computer applications and seismic analysis.  Techniques of modal analysis.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C] andME 215[Min Grade: D]"
"CE 465","CE Construction Documents","CE-Civil Engineering Courses","3 Hours.","Introduction to Civil Engineering design and construction documents including drawings, specifications, contracts, and testing reports. Overview of civil infrastructure and project types, including the civil engineer's role in the preparation, certification, and use of construction documents. Construction topics include measurement, quantity estimating, and engineering budgets."
"CE 467","Wind and Seismic Loads","CE-Civil Engineering Courses","3 Hours.","Methods for calculating loads on structures caused by extreme winds and earthquakes.  Calculation of wind loads on various types of structures according to theory and codes.  Determination of earthquake loads on structures using structural dynamics and codes.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 468","Bridge Engineering","CE-Civil Engineering Courses","3 Hours.","Bridge loads, steel beam bridges, composite beam bridges, bridge bearings, reinforced and prestressed concrete slab and T-beam bridges, bridge evaluations and ratings, and upgrade methodologies. Computer applications.Prerequisites:CE 220[Min Grade: D] andCE 360[Min Grade: C]"
"CE 470","International Research Experience","CE-Civil Engineering Courses","3 Hours.","The International Research Experience for Students (IRES) program provides the opportunity for undergraduate and graduate students to participate in hands-on engineering research in an international setting. Students perform research on an approved topic related to civil engineering design in an international environment. Students perform a detailed literature review and work with mentors from UAB and the international host institution to develop research objectives and a detailed research plan. The course will culminate in a 6-8 week visit to the international host institution, during which time students will conduct hands-on research with their mentors and prepare final reports."
"CE 475","Construction Safety and Health Management","CE-Civil Engineering Courses","3 Hours.","This course covers various causes of construction accidents and the adopted strategies to prevent worksite injuries and illnesses. Other topics covered include workers' compensation, OSHA standards for the construction industry, economics of construction safety management, temporary structures, system safety, ergonomic applications, health hazards, and the development of a safety program.Prerequisites:CE 344[Min Grade: D]"
"CE 480","Introduction to Water and Wastewater Treatment","CE-Civil Engineering Courses","3 Hours.","Examination of chemical/biological unit processes for water and wastewater treatment. Design of wastewater treatment facilities and unit processes. Treatment and disposal of sludge.Prerequisites:CE 236[Min Grade: C]"
"CE 485","Engineering Hydrology","CE-Civil Engineering Courses","3 Hours.","Hydrologic principles including the hydrologic cycle, precipitation data and stream-flow measurements.  Applications to engineering problems: stream-flow analysis, and watershed management.Prerequisites:CE 337[Min Grade: C]"
