"course_code","course_title","department","credits","description"
"CH 699","Thesis Research","CH-Chemistry","1-12 Hour.","Prerequisites: Admission to candidacy and permission of graduate faculty member.
Must have approved 3 member committee and approved candidacy by the graduate dean before registering for 699.Prerequisites:GAC M"
"CH 702","Principles of Chemical Instruction","CH-Chemistry","1 Hour.","Responsibilities of laboratory instructors, safety regulations, grading, teaching styles and formats, and instructional objectives.  Prerequisite:  Permission of instructor. Fall."
"CH 715","Introductory Biochemistry for Teachers II","CH-Chemistry","3 Hours.","Lecture series covering vitamins, minerals, enzymes, biochemical energy and metabolism. Strong connections between chemistry and biology. Practical applications are emphasized."
"CH 725","Molecular Structure and Spectrosocpy","CH-Chemistry","3 Hours.","Classical and quantum mechanical descriptions of molecular structure and bonding. Basic principles and techniques of molecular spectroscopic methods. Exercises and experiments with computational software and spectroscopic instrumentation will be conducted."
"CH 729","Special Topics in Physical Chemistry","CH-Chemistry","3 Hours.","Topics determined by mutual student-faculty interest.  Typical are computational chemistry, molecular spectroscopy, nuclear magnetic resonance.Prerequisites:CH 700 [Min Grade: C]"
"CH 730","Physical Organic Chemistry","CH-Chemistry","3 Hours.","Localized and delocalized chemical bonds, stereochemistry, acidity and basicity, determining organic mechanisms and structure. Fall."
"CH 731","Organic Reaction and Their Mechanisms","CH-Chemistry","3 Hours.","Nucleophilic and electrophilic substitution, free radical substitutions, additions to carbon-carbon and carbon-hetero multiple bonds, elimination reactions. Spring."
"CH 732","Organic Reaction and Synthesis","CH-Chemistry","3 Hours.","Strategy of synthesis, carbon skeletal assembly, selective functional group interconversion, blocking groups, stereochemical control.  Spring.Prerequisites:CH 731[Min Grade: C]"
"CH 733","Reactive Intermediates and Conservation of Bonding","CH-Chemistry","3 Hours.","Behavior of organic molecules in static and reactive situations. Spring.Prerequisites:CH 731[Min Grade: C]"
"CH 739","Special Topics in Organic Chemistry","CH-Chemistry","3 Hours.","Topics determined by interest of students and faculty."
"CH 740","Bonding and Structure in Inorganic Compounds","CH-Chemistry","3 Hours.","Advanced treatment of bonding in main group and transition metal compounds, and a study of its relationship to the properties of compounds. Spring.Prerequisites:CH 540[Min Grade: C]"
"CH 742","Organometallic Chemistry and Catalysis","CH-Chemistry","3 Hours.","Study of transition metal organometallic compounds and their applications as homogeneous catalysts for organic and polymer syntheses. Summer (alternate years).Prerequisites:CH 640[Min Grade: C] orCH 740[Min Grade: C]"
"CH 744","Inorganic Structure and Spectroscopy","CH-Chemistry","3 Hours.","This course will cover fundamental principles of inorganic structure and spectroscopy. Lecture topics will focus on major principles and theories governing inorganic structure of chemical compounds, and discussion of related physical analytical methods. Undergraduate inorganic chemistry is strongly recommended as a prerequisite."
"CH 745","Fundamentals in Inorganic Chemistry","CH-Chemistry","3 Hours.","Fundmental concepts of inorganic chemistry, including electronic configuration, bonding theory, solid-state chemistry, reactivity, and catalysis."
"CH 747","Fundamentals and Applications of Actinide Chemistry","CH-Chemistry","3 Hours.","Fundamentals and Application of Actinide Chemistry is intended to act as an introduction to 5f elements and their applications. Topics will include the chemistry of the actinide elements, radiochemistry of the nuclear fuel cycle, environmental actinide chemistry, nuclear forensics, and related areas. By the end of the semester, you should have a strong foundation in these areas, allowing you to pursue research in a number of related fields."
"CH 749","Special Topics in Inorganic Chemistry","CH-Chemistry","1-3 Hour.","Topics determined by interest of students and faculty."
"CH 751","Chemometrics","CH-Chemistry","3 Hours.","Introduction to basic data analysis techniques that include testing hypotheses, establishing tendencies and correlations, experimental design, etc. This course is designed to provide a support to a research chemist in effectively solving everyday problems associated with production and interpretation of experimental data."
"CH 752","Analytical Spectroscopy","CH-Chemistry","3 Hours.","Instrumentation and methodology used in modern analytical spectrometry. Emphasis and examples taken primarily from vibrational spectroscopy (infrared and Raman), however, principles are applicable to many types of spectrometric measurements. Physical theory, optical principles, experimental methodology, instrument design, and numerical data processing are covered."
"CH 754","Multivariate Analysis in Analytical Chemistry","CH-Chemistry","3 Hours.","Theoretical and practical concepts of multivariate statistical methods applied to data obtained from analytical measurements, including advanced data analysis in experimental spectroscopy. Systematic evaluation of high-dimensional data sets through multivariate means of calibration and classification. The course is intended for graduate students in chemistry, or related fields such as the physical or biochemical sciences, or engineering, who wish to understand the application of informatics methods and numerical analysis techniques to complex data sets."
"CH 759","Special Topics in Analytical Chemistry","CH-Chemistry","3 Hours.","Topics of interest to faculty and students."
"CH 760","Fundamentals of Biochemistry","CH-Chemistry","3 Hours.","Overview of biochemical principles; chemistry of aqueous solutions, biochemical building blocks including amino acids, carbohydrates, lipids, and nucleotides; structure and function of proteins, membranes and nucleic acids; enzyme kinetics. Catabolic and anabolic metabolism in biomolecules, regulation of metabolic processes."
"CH 761","Biochemistry II","CH-Chemistry","3 Hours.","Biochemistry II: Structure and function of proteins, membranes, membrane proteins, and nucleic acids. Ligand binding and enzyme kinetics. Molecular genetics (replication, transcription, translation) and the control of gene expression and protein synthesis."
"CH 763","Biochemistry Laboratory","CH-Chemistry","3 Hours.","Introduction to modern analytical techniques used for the isolation and characterization of biological macromolecules."
"CH 764","Biophysical Chemistry","CH-Chemistry","3 Hours.","Common physical methods for understanding the structure and stability of macromolecules that include several spectroscopic, thermodynamic, and computational methods. Underlying physical principle described, instrumentation discussed, and examples cited from the literature. Spring.Prerequisites:CH 325[Min Grade: C]"
"CH 765","Structural Biochemistry","CH-Chemistry","3 Hours.","Principles of macromolecular structure, emphasizing proteins, nucleic acids, and macromolecular assemblies. Computational methods used to teach principles and modeling software used for construction of computer models of proteins and nucleic acids. Lecture and computer Laboratory."
"CH 767","Advanced Biomolecular NMR spectroscopy: From Quantum Mechanics to Protein Dynamics","CH-Chemistry","3 Hours.","This course is designed for graduate students who use NMR as a major tool to study structure and dynamics of biomolecules. It covers quantum mechanics explanation of NMR, pulse programming, non-uniform sample, data processing, NMR dynamics at different time scales."
"CH 768","Biochemistry and Biophysics Journal Club","CH-Chemistry","1 Hour.","Weekly journal literature seminar and discussion group for chemistry graduate students. Intended for students working in the fields of biochemistry and biophysics."
"CH 769","Special Topics in Biochemistry","CH-Chemistry","1-3 Hour.","Detailed consideration of areas of special interest.Prerequisites:CH 462 [Min Grade: C]"
"CH 770","Chemical Literature","CH-Chemistry","3 Hours.","Use of on-line literature and development of searching techniques."
"CH 771","Medicinal Chemistry and Drug Discovery","CH-Chemistry","3 Hours.","Emphasis on the structure-based design strategies for small organic molecule drugs using common macromolecular drug targets. Students inCH 771should have had undergraduate preparation including organic chemistry and biochemistry or the equivalent."
"CH 772","Chemistry of Natural Products","CH-Chemistry","3 Hours.","The principal focus of this course will be the introduction of synthesis and medicinal chemistry of natural products.  Drugs discovery using natural products, with specific examples in the areas of antibacterials, anticancer, and analgesic drugs will be introduced.  An overview of structural classes, biosynthetic pathways and application of asymmetric synthesis in the synthesis of specific examples from each class will be discussed.  This course is intended for undergraduate students at the senior level."
"CH 773","Electron Pushing and Total Synthesis","CH-Chemistry","3 Hours.","The advanced organic course is aimed to enhance students’ comprehension of advanced organic chemistry theory and principles, and apply them to understand reaction mechanisms and tactic of total synthesis. It will cover different types of common organic reactions each week, for example, reactions involving anion intermediates, cation intermediates, rearrangement, photochemical process, carbonyl compounds, and other reactive intermediates. Using electron pushing for mechanistic reasoning will be emphasized."
"CH 774","X-Ray Crystallography","CH-Chemistry","3 Hours.","Fundamental principles of X-ray crystallography. Students gain enough information to be able to collect meaningful data and analyze and refine structures. Students learn how to collect, process and and analyze x-ray data, focus on heavy atom phasing techniques and use state of the art software for refinement. Permission of instructor."
"CH 777","Radiochemistry for the life sciences","CH-Chemistry","3 Hours.","This course is intended to act as an introduction to radiochemistry. It will cover production, instrumentation, and radiochemistry techniques to make use of radiotracers in the life sciences from basic biological and environmental applications to medical imaging and therapy."
"CH 780","Polymer Chemistry I","CH-Chemistry","3 Hours.","Basic chemical principles of polymers with the focus on synthesis, characterization, and applications of synthetic and biological macromolecules. Includes laboratory. Prerequisites: undergraduate organic chemistry and permission of instructor."
"CH 780L","Polymer Chemistry I Laboratory","CH-Chemistry","1 Hour.","Polymer Chemistry I Laboratory."
"CH 781","Polymer Chemistry II","CH-Chemistry","3 Hours.","Fundamentals of chemical, physical, and molecular aspects of polymers in bulk and solutions. Prerequisites: undergraduate organic chemistry and permission of instructor.Prerequisites:CH 780[Min Grade: C]"
"CH 781L","Polymer Chemistry II Laboratory","CH-Chemistry","1 Hour.","Laboratory to accompanyCH 781(Polymer Chemistry II)."
"CH 783","Chemistry of Polymers and Polymeric Materials I","CH-Chemistry","3 Hours.","Basic chemical principles of polymers with the focus on synthesis, characterization, and applications of synthetic and biological macromolecules. No laboratory is required. This course sequence is for BME or Material Science Graduate Students. The laboratory accompanying Polymer Chemistry I is NOT required for these students. Permission of instructor is required before registration."
"CH 784","Chemistry of Polymers and Polymeric Materials II","CH-Chemistry","3 Hours.","Fundamentals of chemical, physical and molecular aspects of polymers in bulk and solutions. No laboratory is required. This course sequence is for BME or Material Science Graduate Students. The laboratory accompanying Polymer Chemistry II is NOT required for these students. Permission of instructor is required for registration."
"CH 789","Special Topics in Polymer Chemistry","CH-Chemistry","3 Hours.","Detailed consideration of areas of special interests in polymer chemistry.Prerequisites:CH 580[Min Grade: C] andCH 581[Min Grade: C]"
"CH 790","Introduction to Graduate Research","CH-Chemistry","1 Hour.","The purpose of this course is to acquaint incoming graduate student with departmental, school and university policies and procedures for conducting research and teaching undergraduate students.  Pass/Fail."
"CH 791","Seminar","CH-Chemistry","1 Hour.","Seminars on current topics in chemical research."
"CH 792","Seminar Presentation","CH-Chemistry","2 Hours.","Seminar given by graduate students on current topics in chemical research."
"CH 798","Non-Dissertation Research","CH-Chemistry","1-12 Hour.","Prerequisite: Permission of graduate faculty member."
"CH 799","Dissertation Research","CH-Chemistry","1-12 Hour.","Prerequisite: Admission to candidacy and permission of graduate faculty member.Must have graduate dean's approval of 5 member committee. Must have IRB and graduate dean's approval of candidacy. Need at least 2 semesters of candidacy to graduate.Prerequisites:GAC Z"
"CHHS 526","Wellness Promotion Peer Educators Part 1","CHHS-Community Health & Human Services","3 Hours.","The intent of this course is to provide students will the skills to facilitate group presentations on health-related content to their peers. Students will complete the Certified Peer Education Training a comprehensive, interactive, and skills-based training. Students will learn about the programs and services offered at the UAB Student Health and Wellness Center and will be able to articulate this to new student users. Students will learn basic alcohol and other drug information in preparation for presentation to their peers."
"CHHS 527","SHAPE Peer Education","CHHS-Community Health & Human Services","3 Hours.","This course is designed to provide students with the knowledge and skills needed to effectively communicate accurate information related to sexual health and decision-making. The concept of total health and the effects of lifestyle and decision-making on the quality of life will be emphasized."
"CHHS 528","Wellness Promotion Peer Education Part 2","CHHS-Community Health & Human Services","3 Hours.","This course involves course involves students active engagement in the delivery of peer education programs and services to the UAB campus community. The purpose of the Wellness Promotion Peer Education Part 2 course is to provide candidates with a supervised, field-based, work experience in a wellness promotion setting.Prerequisites:CHHS 426[Min Grade: C] andCHHS 526[Min Grade: C]"
"CHHS 601","Current Readings in Health Education","CHHS-Community Health & Human Services","1-3 Hour.","Review of literature in health education. Development of annotated bibliography pertinent to professional practice."
"CHHS 602","Advanced Principles of Mental Health, Stress, & Well-being","CHHS-Community Health & Human Services","3 Hours.","This advanced course explains how an individual can manage their internal and external stressors to optimize their mental and emotional well-being. Topics span the discipline of health promotion and wellness, including theoretical models, discussions on the importance of relationships and social support, personality differences and risk of disease, how attitudes and emotions can change body chemistry, heart rates, hormone levels, and immunity against disease."
"CHHS 606","Advanced Issues of Disease Prevention in Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This is an introductory course designed to teach graduate-level health promotion students, the basic principles, methods, and applications of epidemiology and issues in disease control."
"CHHS 608","Advanced Principles of Substance Abuse Prevention and Education","CHHS-Community Health & Human Services","3 Hours.","This course provides an advanced discussion of major drug classifications and their effects, behavioral theories giving explanation to substance use, societal norms, and different pathways of addiction. Prevention strategies, intervention modalities, and treatment options are explored within the context of the community health and human services professions."
"CHHS 610","The Advanced Health Education/Promotion Specialist","CHHS-Community Health & Human Services","3 Hours.","This course emphasizes application of advanced Health Education/Promotion competencies corresponding to the Master Certified Health Education Specialist. Topics include the significant historical contributions, application of theories and planning models, advanced professional ethics, advanced administrative tasks, advanced literature reviews, and emphasis on advanced levels of health communication and advocacy."
"CHHS 611","Interdisciplinary Approaches to School Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course is designed to provide students with a fundamental knowledge base on contemporary issues related to school health programs; national, state, and local factors influencing school health programs; importance of collaboration between school administration, teachers and parents. The Whole School, Whole Community, Whole Child Model (WSCC) will be a reference point for class discussion."
"CHHS 612","Student Health and Well-Being in Higher Education","CHHS-Community Health & Human Services","3 Hours.","This course prepares higher education professionals to understand and address wellness and health promotion issues contributing to students’ overall success, academic performance, retention, satisfaction, and quality of life. Application of student health concerns in an urban campus context can guide those working in a variety of student affairs and higher education settings not limited to: residence halls, orientation, student leadership, advising, multicultural programs, and other areas of student development."
"CHHS 618","Lifespan Dimensions in Women's Health and Nutrition","CHHS-Community Health & Human Services","3 Hours.","Highlights will include health issues specific to women, chronic diseases, body image and eating disorders, health promotion and disease prevention, pregnancy, childbirth and lactation, weight loss/maintenance, menopause and aging, fitness management and stress management."
"CHHS 621","Advanced Health Communications in Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course promotes skills appropriate for selected health problems, problem solving, and referrals. It also promotes skills to enhance communication with clients, peers, and community members at large. Health-related theories, communication theories, and marketing strategies are discussed in this course."
"CHHS 623","Sexuality Education: Theory and Practice","CHHS-Community Health & Human Services","3 Hours.","This course provides an advanced review of biological, sociological, psychological, and ethical aspects of human sexuality as encountered by health education specialists and human services practitioners. Content related to an anatomical overview, sexual decision-making process, harm reduction approaches, social norms, societal issues, gender stereotypes, sexual complications, and the sexuality of special populations are emphasized."
"CHHS 624","Advanced Health Coaching in Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course promotes mobilizing the strengths and resources of individuals, peers, and the community at large to develop strategies for adopting healthier lifestyles. Health coaching emphasizes specialized methods to support clients, which includes referrals, problem solving, goal setting, creation of action steps, and accountability."
"CHHS 626","Student Health and Wellness Center Peer Educators","CHHS-Community Health & Human Services","3 Hours.","The intent of this course is to provide students with the skills to facilitate group presentations on health related content to their peers. Students will complete the Certified Peer Education Training, a comprehensive, interactive, and skills-based training. Students will learn about the programs and services offered at the UAB Student Health and Wellness Center and be able to articulate this to new student users. Students will learn basic alcohol and other drug information in preparation for presentation to their peers."
"CHHS 631","Applied Planning and Implementation of Health Education/Promotion Programs","CHHS-Community Health & Human Services","3 Hours.","Content and process planning and implementing programs in health education and health promotion. Sociological, psychological, and epidemiological foundations of health promotion programs. Development of practical skills for school, occupational, clinical, and community settings. A comprehensive program planning assessment will reinforce quantitative literacy in the profession. Quantitative Literacy is a significant component of this course."
"CHHS 632","Advanced Administration of Health Education/Promotion Programs","CHHS-Community Health & Human Services","3 Hours.","This course focuses on issues related to the advanced practice of administration and management of health education/promotion programs. Topics include leadership theory and development, staff development and training, ethical issues and human resources, fiscal responsibility, and emphasis on data driven decision-making."
"CHHS 640","Content Issues I","CHHS-Community Health & Human Services","3 Hours.","The content issues course allows the student to explore a topic, of his/her choice, in depth. The resulting document(s) must be thorough including a detailed, complete review of historical and current literature related to the topic."
"CHHS 641","Content Issues II","CHHS-Community Health & Human Services","3 Hours.","The Content Issues II course allows a student to build upon information gathered in Content Issues I or can be developed as a new project. A general outline is provided below.
Identification of the health issue or problem
Description of who is being affected (including their risk factors)
Discussion of national, state, and local initiatives and interventions aimed at reducing the problem and/or risks."
"CHHS 642","Applied Behavioral Theory and Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course provides students with a better understanding of how to use health behavior theory in guiding health behavior change. The student will examine theories and models that assist in increasing healthy behaviors of youth and adults of all ages."
"CHHS 662","Advanced Worksite Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course emphasizes the interrelationship of intervention planning, methodology, and the selection and use of teaching aids, and methods or materials to be use in the worksite setting. Special problems associated with health interventions are discussed."
"CHHS 689","Intervention Strategies for Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","The purpose of this course is to present the interrelationship of intervention planning to promote health behavior change and the selection and use of teaching aids, methods and materials to facilitate helping relationships. Special problems associated with health interventions are discussed.  Students will learn ethical, theoretical and practical aspects of health education, teaching techniques, curricular development, organization skills and techniques."
"CHHS 691","Special Topics in Health Education","CHHS-Community Health & Human Services","3-6 Hours.","HE 691 is offered to advanced students who display a high level of commitment to their studies, willingness to work flexible hours, a desire to become involved in research and training, and the ability to work independently under faculty supervision. At least 4 goals will be accomplished during this semester: 1. To complete a review of professional literature related to educator’s knowledge of, and response to body dysmorphic disorders; 2. To prepare a detailed summary of the Steps to a HealthierUS fitness and nutrition initiative; 3. To offer technical assistance to staff and volunteers of the Steps to a HealthierUS – River Region consistent with the logic model and Year Two Community Action Plan aimed at goal achievement; 4. To prepare an objective typewritten summary of accomplishments completed in this course during the semester."
"CHHS 692","Supervised Research in Health Education","CHHS-Community Health & Human Services","3-6 Hours.","CHHS 692is offered to advanced students who display a high level of commitment to their studies, willingness to work flexible hours, a desire to become involved in research and training, and the ability to work independently under faculty supervision.Prerequisites:EPR 608[Min Grade: C] orEPR 609[Min Grade: C]"
"CHHS 693","Capstone Experience in Community Health","CHHS-Community Health & Human Services","3-6 Hours.","The internship experience is designed to enhance the student's skills in planning, implementing, and evaluating health promotion interventions."
"CHHS 696","Ethical Problems and Principles in Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course is designed to provide students with opportunities to review and discuss case studies involving ethical decisions."
"CHHS 697","Community-Based Approaches to Evaluation and Grantsmanship of Health Education/Promotion Programs","CHHS-Community Health & Human Services","3 Hours.","This course enhances knowledge, competencies and skills required to obtain funding and to evaluate community-based health education/promotion programs for defined health issues. The course emphasizes elements of evaluating community-based intervention activities at macro-levels including determining needs and assets, writing realistic goals and measurable objectives, incorporating quantitative and qualitative data, and evaluating behavior change at the community level. The course also focuses on grant preparation, including topics such as engaging funders, establishing grant need, planning grant activities, creating a budget, and program sustainability.Prerequisites:CHHS 610[Min Grade: C] or HE 610 [Min Grade: C]"
"CHHS 698","Lifespan Dimensions in Women's Health and Nutrition","CHHS-Community Health & Human Services","3 Hours.","Highlights will include health issues specific to women, chronic diseases, body image and eating disorders, health promotion and disease prevention, pregnancy, childbirth and lactation, weight loss/maintenance, menopause and ageing, fitness management and stress management."
"CHHS 699","Thesis Research","CHHS-Community Health & Human Services","1-3 Hour.","Research and completion of the thesis.Prerequisites:GAC M"
"CHHS 730","Special Topics in Health Education","CHHS-Community Health & Human Services","3-6 Hours.","Special Topics in Health Education."
"CHHS 731","Advanced Theoretic/Scientific Basis of Health Education/Promotion","CHHS-Community Health & Human Services","3 Hours.","This course facilitates integration, application and evaluation of specific information regarding health education and health promotion theory, research, and practice. This course will guide analysis of current issues in health science specifically those related to behavior change. Health behavior theories are emphasized."
"CHHS 732","Advanced Planning and Implementation of Health Education/Promotion Programs","CHHS-Community Health & Human Services","3 Hours.","This course emphasizes content and process of advanced planning and implementation of health education/promotion programs. Advanced topics include application of the Precede-Procede Model to multiple health issues; application of health behavior theory; examination of advanced program evaluation measures; and advanced constituent engagement."
"CHHS 733","Evaluation of Health Education/Promotion Programs","CHHS-Community Health & Human Services","3 Hours.","This course provides the graduate health education student with the competencies, knowledge and skills to plan and to implement an evaluation of health promotion-disease prevention intervention for a defined population at risk."
"CHHS 734","Health Education Seminar I","CHHS-Community Health & Human Services","1 Hour.","Seminars introduce doctoral students to various topics related to professionalism."
"CHHS 735","Health Education Seminar II","CHHS-Community Health & Human Services","1 Hour.","Seminars introduce doctoral students to various topics related to professionalism."
"CHHS 736","Health Education Seminar III","CHHS-Community Health & Human Services","1 Hour.","Seminars introduce doctoral students to various topics related to professionalism."
"CHHS 740","Evaluation and Research Methods in Health Education/Promotion Programs","CHHS-Community Health & Human Services","3 Hours.","This course promotes understanding at the doctoral level of the knowledge, competencies and skills required to plan a research approach and evaluation strategy for health education/promotion research programs for defined health issues among specific audiences. The course emphasizes elements of evaluating community-based research and intervention activities at micro- and macro-levels including examining previous published literature, writing specific aims and measurable objectives, incorporating quantitative and qualitative data, evaluating behavioral impacts, and assessing health outcomes. The course also focuses on federal grant preparation, including topics such as engaging funders, using federal grant formatting, creating a grant budget, and assessing research impact."
"CHHS 742","Health Disparities in Diverse Populations","CHHS-Community Health & Human Services","3 Hours.","This course is designed to provide students with a fundamental knowledge base on contemporary issues related to health, disparities in health outcomes and social determinants of health. It is intended to provide students with a broader understanding of the structural and psychosocial factors related to health disparities. To do so, the course will focus on theoretical frameworks that draw on an ecological perspective and examine how factors associated with families, peers, schools, neighborhoods, and communities influence health."
"CHHS 798","Supervised Research in Health Education/Promotion","CHHS-Community Health & Human Services","1-6 Hour.","The purpose of this course is for students to engage in meaningful research and writing activities."
"CHHS 799","Dissertation Research","CHHS-Community Health & Human Services","1-12 Hour.","Design and completion of the dissertation.Prerequisites:GAC Z"
"CJ 100","Introduction to the Criminal Justice System","CJ-Criminal Justice","3 Hours.","Introduction to criminal justice as a system consisting of interactions among three main components: police, courts, and corrections and the processes involving those components."
"CJ 101","Crime and Criminality","CJ-Criminal Justice","3 Hours.","Examination of the causes and consequences in society of crime/delinquency, including theoretical explanations, sources of data on crime/delinquency, and efforts at controlling the behavior."
"CJ 110","Introduction to Forensic Science","CJ-Criminal Justice","3 Hours.","Overview of the major components of forensic science including death investigation, toxicology, osteology, questioned documents, law, and criminalistics."
"CJ 115","Comparative Criminal Justice Systems","CJ-Criminal Justice","3 Hours.","Analysis of police, judicial, and correctional components found in the world's four major legal systems: Common Law, Islamic, Napoleonic and Socialist."
"CJ 170","Introduction to Crime Scene Analysis","CJ-Criminal Justice","3 Hours.","Overview of crime scene investigation (CSI), including history of crime scene investigation; processing techniques and methods used to document and preserve evidence found at crime scenes."
"CJ 199","Real Life in the City","CJ-Criminal Justice","3 Hours.","Examines the intersection of everyday life in society and the variety of present tense social problems, both criminal and non-criminal, that impact our livelihood as people with rights and responsibilities."
"CJ 207","Crime and Everyday Life","CJ-Criminal Justice","3 Hours.","Examines everyday aspects of crime, including different forms of crime, media involvement, crime patterns, and policy responses. This course meets Blazer Core Humans and their Societies with a Flag in Justice."
"CJ 210","Introduction to Digital Forensics","CJ-Criminal Justice","3 Hours.","This course provides a general introduction to the concepts, theories, principles, and practice of digital forensics. Students will become familiar with types of digital forensics, investigation methodologies, significant types of cybercrime, related legal issues, and succinct industry-style writing. This course assumes no strong technical background and prepares students for advanced courses in digital forensics or to later partner with digital forensic professionals within the criminal justice career arena."
"CJ 220","Police in America: An Overview","CJ-Criminal Justice","3 Hours.","Introduction to the history and evolution of modern law enforcement in the United States, including the role and functions of police in the community.Prerequisites:CJ 100[Min Grade: C](Can be taken Concurrently) or JS 100 [Min Grade: C]"
"CJ 230","The Judicial Process in America: An Overview","CJ-Criminal Justice","3 Hours.","Introduction to the structure and function of American courts, including judicial selection and behavior, the prosecution function, jury system, and the role of lawyers.Prerequisites:CJ 100[Min Grade: C] or JS 100 [Min Grade: C]"
"CJ 240","Corrections in America: An Overview","CJ-Criminal Justice","3 Hours.","Introduction to history and evolution of probation, prisons, parole, and community-based programs for adult and juvenile offenders.Prerequisites:CJ 100[Min Grade: C] or JS 100 [Min Grade: C]"
"CJ 250","Criminalistics: An Overview","CJ-Criminal Justice","3 Hours.","Introduction to identification and application of major types of physical trace evidence in criminal cases involving analysis and comparison. Laboratory component included; Laboratory fee is charged.Prerequisites:JS 110 [Min Grade: C] orCJ 110[Min Grade: C]"
"CJ 255","Journey to Attorney","CJ-Criminal Justice","3 Hours.","This course introduces students to American law as well how law is studied. Specifically, the course examines topics law students typically encounter in their first year of law school -- including criminal law, tort law, contract law, property law, civil procedure, and legal writing – provides an overview of the law school application process, and covers some of the skills necessary for success in law school."
"CJ 300","Research Methods in Criminal Justice","CJ-Criminal Justice","3 Hours.","Introduction to ideas, techniques, and problems associated with social research with an emphasis on criminal justice/criminology applications. Writing assignments emphasize ability to make a logical argument and respond to counter claims; incorporating outside sources into written materials; and use conventions appropriate for the discipline. Writing is a significant component of this course.Prerequisites:(JS 100 [Min Grade: C] orCJ 100[Min Grade: C]) and (JS 101 [Min Grade: C] orCJ 101[Min Grade: C])"
"CJ 302","Introduction to Statistics","CJ-Criminal Justice","3 Hours.","Introduction to basic statistical theory and analysis. Course emphasizes computation, units of measurement, and evaluation of quantitative assertions; interpretation of quantitative data; use of quantitative data for problem-solving; and communication of information using numbers/words appropriate for the audience. Quantitative Literacy is a significant component of this course."
"CJ 321","Police-Community Relations","CJ-Criminal Justice","3 Hours.","Overview and analysis of historical and contemporary relationship between police agencies and the public; legal issues; analysis of crime prevention programs, community participation, and police discretion.Prerequisites:JS 100 [Min Grade: C] orCJ 100[Min Grade: C]"
"CJ 330","Criminal Law","CJ-Criminal Justice","3 Hours.","Analysis of the development of criminal law, including legal elements of a crime, defenses in criminal cases, appellate case analysis, and legal terminology."
"CJ 331","Criminal Procedure","CJ-Criminal Justice","3 Hours.","Introduction to legal rules relating to the criminal process from investigation through punishment."
"CJ 333","Trial Advocacy","CJ-Criminal Justice","3 Hours.","Overview of preparations for civil and criminal litigation including courtroom procedure, evidence, and the art of advocacy."
"CJ 334","Justice Advocacy","CJ-Criminal Justice","3 Hours.","Analyze theoretical foundations of advocacy in justice, in the court process, and in social, political, and legal settings. Presents philosophy and techniques of advocacy for an equitable and collaborative system of justice."
"CJ 336","Criminal Investigation: Techniques and Analysis","CJ-Criminal Justice","3 Hours.","Examination of both technical and analytical aspects of the criminal investigative process."
"CJ 342","Probation and Parole","CJ-Criminal Justice","3 Hours.","Analysis of history, structure, and function of probation and parole systems in the United States; pre-sentence investigations; offender selection and classification; offender supervision; and agency administration.Prerequisites:JS 100 [Min Grade: C] orCJ 100[Min Grade: C]"
"CJ 343","Community-Based Corrections","CJ-Criminal Justice","3 Hours.","Examination of contemporary redefinition of correctional functions emphasizing development and use of community resources; diversion of offenders from criminal justice system; nontraditional correctional programs.Prerequisites:(JS 100 [Min Grade: C] orCJ 100[Min Grade: C])"
"CJ 350","Advanced Criminalistics","CJ-Criminal Justice","3 Hours.","Examination of advanced criminalistics, including trace evidence, fingerprints, documents, drugs and other areas. Comparison of methods is emphasized.Prerequisites:JS 110 [Min Grade: C] orCJ 110[Min Grade: C]"
"CJ 352","Forensic Science Lab","CJ-Criminal Justice","3 Hours.","Examination of forensic science, including collection, serology, DNA extraction, DNA amplification, and DNA analysis.Prerequisites:JS 110 [Min Grade: C] orCJ 110[Min Grade: C]"
"CJ 360","Criminology","CJ-Criminal Justice","3 Hours.","Identification and assessment of early and modern theories concerning the causes of crime in society.Prerequisites:JS 101 [Min Grade: C] orCJ 101[Min Grade: C]"
"CJ 362","Victimology","CJ-Criminal Justice","3 Hours.","Examination of the criminal-victim relationship and societal reaction to victims including victim services, restitution, and compensation.Prerequisites:(JS 100 [Min Grade: C] orCJ 100[Min Grade: C]) and (JS 101 [Min Grade: C] orCJ 101[Min Grade: C])"
"CJ 380","Media, Crime & Justice","CJ-Criminal Justice","3 Hours.","Examination of issues in crime and justice as depicted in popular media, including motion pictures, television, video, and other media."
"CJ 400","Drugs and Society","CJ-Criminal Justice","3 Hours.","This course teaches students the pharmacological effects of and different categories of drugs. Different theories of drug use are discussed as well as the historical development of drug laws. Various harms associated with drug use are discussed as well as the consequences of drug prohibition. Lastly, students are expected to understand the different methods of drug research."
"CJ 402","Computer Forensics","CJ-Criminal Justice","3 Hours.","Use of analytical and investigative techniques in criminal or civil litigation to identify, collect, examine and preserve evidence/information magnetically stored or encoded.Prerequisites:CJ 210[Min Grade: C]"
